275	3	1847716	0
276	0	33083	0
276	0	51801	0
276	0	3806	0
276	0	22353	0
276	3	707178	0
276	0	609394	1
276	3	609394	0
276	0	6188235	0
276	0	368528	0
276	0	2346	1
276	3	2346	1
276	0	609367	1
276	0	51770	0
276	0	7270957	0
276	0	22343	0
276	3	121016998	0
276	0	281732	0
276	3	1161154	1
276	0	231017	0
276	0	8199752	0
276	0	4835	1
276	0	1723	1
276	3	1723	0
276	0	82718022	0
276	0	234091	1
276	0	2516	1
276	3	2516	0
276	0	2531	0
276	0	2535	0
276	3	2535	0
279	3	15142	0
279	0	2552	1
279	3	2552	1
279	0	2540	1
279	3	2540	0
279	0	15146	1
279	0	2555	1
279	3	2555	1
279	0	2556	1
279	0	2544	0
279	0	108765246	1
279	3	108765246	1
279	0	2548	1
279	3	2548	0
279	3	2734970	1
279	3	327126	0
279	0	106578	1
279	3	327122	0
279	0	63029371	1
279	3	63029371	1
279	0	552501	1
535706	1	321446	1
535706	1	3596824	0
535706	1	3596832	0
535706	1	108907971	0
1513436	0	30178528	0
1513436	0	634551	0
1513436	0	336014	1
1513436	0	12328466	1
1513436	0	511004	1
1513436	0	5881439	0
1513436	0	5332593	0
1513436	0	5881444	0
1513436	0	19136632	1
1513436	0	3780779	0
1513436	0	9104545	1
1513436	0	1444615	1
678621	1	3046789	1
142967	1	2292770	1
142967	1	452028	1
142967	1	207812	1
142967	1	17910573	1
142967	1	698205	1
142967	1	362093	1
142967	1	362094	1
142967	1	23010231	0
142967	1	7772	1
142967	1	362091	1
142967	1	1077952	1
142967	1	1077950	0
10374658	3	2712182	0
10374658	3	5051709	0
10374658	3	46464382	1
10374658	3	807258	0
566365	1	3744174	1
566365	1	114588879	1
566365	1	626	0
566365	1	466826	0
566365	1	80624441	1
566365	1	2084976	1
566365	1	193334	1
566365	1	193336	1
566365	1	127474	0
88714	0	348201	1
88714	0	14354892	1
88714	0	4061	1
88714	0	57027768	1
88714	0	1117638	0
88714	0	101962	1
10184249	0	5132884	0
10184249	0	1883998	0
10184249	0	33459687	0
280239	1	2010206	0
280239	1	1475547	0
280239	1	2010203	1
280239	1	4966824	1
280239	1	1497184	1
280239	1	1694724	0
280239	1	2010208	1
280239	1	14572014	1
280239	1	2010210	1
121527	0	49737021	0
121527	0	925498	1
121527	0	925497	1
121527	0	925496	1
121527	0	925495	1
121527	0	925494	1
121527	0	7549893	1
121527	0	7549892	0
121527	0	72197591	0
121527	0	925489	1
9524	1	97768	1
9524	1	8035	1
9524	1	80874	1
9524	1	140488	1
9524	1	80877	1
9524	1	80878	1
9524	1	80879	0
9524	1	3226	0
9524	1	92203	1
9524	1	2788823	1
101949	1	2501694	0
101949	1	102157797	0
101949	1	4143029	1
101949	1	1413968	0
101949	1	38572073	1
101949	1	103239914	0
101949	1	7492289	1
101949	1	1033908	1
101949	1	4363998	0
101949	1	784584	1
101949	1	784588	0
101949	1	784589	1
101949	1	20042899	0
2870976	1	42995	0
2870976	1	9473718	0
2870976	1	24101	0
2870976	1	3980209	0
203619	3	25512184	1
203619	3	1498273	1
203619	3	3880498	1
203619	3	1498277	1
203619	3	3888312	1
203619	3	1498279	0
203619	3	18875601	1
203619	3	36913788	1
203619	3	1498274	1
203619	3	1713255	1
27153116	0	58230294	1
27153116	0	65954505	1
27153116	0	18608521	1
18307728	1	959649	0
18307728	1	3139166	0
18307728	1	4046370	0
18307728	1	4292728	0
18307728	1	2334438	0
18307728	1	55675	0
18307728	1	1196784	0
182065	1	24814143	0
182065	1	10856163	1
182065	1	1350530	0
182065	1	83063265	0
182065	1	63138857	0
182065	1	7341430	0
182065	1	1350529	1
182065	1	1350528	0
182065	1	57699932	0
182065	1	24414131	0
182065	1	63785393	1
182065	1	48772939	1
182065	1	10856161	0
182065	1	30006827	0
182065	1	1350527	1
92421	1	753	1
92421	1	905995	1
92421	1	13	1
92421	1	10390083	1
92421	1	380	1
92421	1	2	1
92421	1	94	1
24085	0	220613	1
24085	0	905986	1
24085	0	197206	1
24085	0	404419	1
24085	0	9340235	1
24085	0	197207	1
24085	0	56537413	0
24085	0	197203	0
24085	0	197202	0
24085	0	488445	1
24085	0	113505	1
24085	0	113511	1
24085	0	220609	0
24085	0	197208	0
3512	3	431950	0
3512	3	5084160	1
3512	3	30774	1
3512	3	21082187	0
3512	3	16626	1
3512	3	5084157	0
3512	3	43623	1
3512	3	1031445	1
1433392	0	1286624	1
1433392	0	37970069	1
1433392	0	8671411	1
99194	3	156871	0
22861141	2	89727741	0
22861141	2	89727737	0
22861141	2	598500	1
17240184	1	70477514	0
62883	2	553646	0
62883	2	553644	0
62883	2	497262	1
62883	2	66796651	1
62883	2	25619388	1
62883	2	17000404	1
62883	2	61397312	1
62883	2	16987934	1
62883	2	203728	1
62883	2	46082195	0
62883	2	497266	1
62883	2	47434976	1
62883	2	497265	1
62883	2	2939864	1
62883	2	2939865	1
91	3	5522287	0
91	1	9347	1
91	3	19524	1
91	1	2183837	1
91	1	35192757	1
91	3	74973386	0
91	3	81068383	1
91	1	18356	0
91	3	18356	0
91	1	22406	1
91	3	18352	0
91	1	352094	1
91	2	24	1
91	1	20	1
91	3	20	1
91	2	20	0
91	1	23	0
91	3	23	0
91	2	23	0
91	1	30749663	1
91	1	45	1
91	3	45	1
91	2	45	1
91	3	553403	1
91	1	70997744	1
91	2	8635571	0
91	1	2742	1
91	3	2742	0
91	2	2742	0
91	3	1356807	0
91	1	937	1
91	3	937	0
91	2	937	1
91	3	2727	1
91	1	63727	0
91	2	9370	1
91	3	1681245	0
91	2	6932	1
91	1	119131961	1
91	1	3724	1
91	3	3724	1
91	2	3724	1
91	3	90	0
91	2	90	1
91	3	23727	1
91	1	1662773	0
91	1	3480595	1
91	2	34672584	1
91	3	41988	0
91	1	12745	1
91	2	12745	1
91	2	35	0
91	1	34	1
91	3	34	0
91	3	29905	1
91	2	29905	0
91	1	2695	0
91	3	2695	1
91	2	2695	0
91	1	35178524	1
91	3	35178524	1
93	1	8361	0
93	3	8361	0
93	3	28259936	0
93	3	28259935	0
93	0	7054840	0
93	1	888	1
93	0	888	1
93	3	888	1
93	1	136	0
93	0	136	0
93	3	136	0
93	0	2093384	0
93	1	23342	0
93	0	23342	1
93	3	23342	1
93	0	1291600	0
93	3	307776	1
93	1	402700	0
93	0	402700	0
93	3	402700	0
93	0	48473270	0
93	3	2258688	0
93	1	50459	0
93	0	50459	0
93	1	953	0
93	0	953	1
93	3	953	1
93	1	1505436	0
93	0	1505436	0
93	0	2722644	0
93	3	209281	1
93	1	56468266	0
93	1	916	0
93	0	916	0
93	3	916	0
93	1	7162308	0
93	0	7162308	0
93	0	8372	0
93	0	1379972	0
93	1	35168995	0
93	0	35168995	1
93	3	35168995	1
93	0	67975295	0
93	0	961	0
93	3	65759253	0
93	3	160796	0
93	0	946	0
93	0	29743838	1
93	1	26778359	0
93	3	41169741	0
93	0	60643	0
92	0	4037312	1
92	1	1431679	1
92	0	1431679	0
92	3	318	1
92	3	128124	1
92	0	32980	1
92	0	54475	1
92	3	54475	1
92	1	789	1
92	0	789	1
92	1	17945	0
92	0	17945	1
92	3	17945	1
92	2	17945	1
92	0	3422	0
92	0	274432	0
92	1	41481	0
92	0	41481	1
92	3	28774358	0
92	0	206562	1
92	1	56273267	1
92	1	42403	1
92	0	42403	1
92	3	42403	1
92	2	42403	1
92	0	107337	1
92	0	955	1
92	1	25513845	1
92	2	693659	0
92	0	19429	1
92	1	917	1
92	0	917	1
92	1	198285	1
92	1	911	0
92	0	911	1
92	3	15567	0
92	1	46262	0
92	1	2553022	1
92	0	2553022	1
92	2	2553022	1
92	0	18462	0
92	1	3931	1
92	0	3931	0
92	1	48220	1
92	0	48220	0
92	2	48220	1
92	2	1082407	0
92	1	967	1
92	0	967	1
92	3	4122631	0
92	1	3406	1
92	0	3406	1
92	3	3406	1
92	2	3406	1
92	0	25641	1
92	3	25641	0
92	0	569776	1
92	1	350029	1
92	2	3607878	0
92	0	143708	1
92	0	2490	0
92	1	192050	1
92	0	192050	1
92	2	5242	0
92	0	689	0
92	3	689	1
92	2	689	1
92	0	133413	1
92	1	927	1
14662074	0	3456448	1
14662074	0	3456449	1
14662074	0	3008982	1
94	0	151	1
94	0	875576	1
94	0	197	0
94	0	131	1
94	2	131	1
94	0	88088	1
94	2	991848	1
94	0	26219	1
94	0	1960	1
94	0	752832	1
94	0	9872474	1
94	0	930	1
94	0	936	0
94	0	895	1
94	2	895	1
94	2	1519837	0
94	2	26403	0
94	0	167	0
94	0	1958	1
94	2	1958	1
94	0	571506	1
94	2	571506	0
94	0	964	1
94	2	964	1
94	0	965	1
94	0	960	1
94	2	960	1
94	2	960761	0
94	0	21692	1
94	2	526567	0
94	0	69239	1
94	0	232776	1
94	0	31600	1
94	2	37368648	0
9134944	0	43800	0
9134944	0	6283	0
2373017	1	13408588	1
2373017	1	8750481	1
2373017	1	8750485	1
2373017	1	80491118	0
2373017	1	4481550	0
2373017	1	13408587	0
2373017	1	13408592	1
2373017	1	8754391	1
2373017	1	3388866	0
2373017	1	30957588	1
3656666	3	66664182	0
3656666	3	18970880	0
3656666	3	56768013	0
3656666	3	18970878	0
3656666	3	18970893	0
1087681	0	31434192	1
1087681	0	6780731	1
1087681	0	40665815	1
1087681	0	34780393	1
1087681	0	91755158	1
1087681	0	96477423	1
1087681	0	6780726	0
664031	1	274267	1
664031	1	274265	0
664031	1	221993	0
664031	1	146348	0
664031	1	2595655	0
664031	1	713974	1
664031	1	735343	1
664031	1	8313160	1
71751	2	564423	1
522151	1	163855	0
522151	1	95647	0
522151	1	42258	0
522151	1	846685	1
522151	1	897129	1
522151	1	698617	0
522151	1	95637	0
522151	1	95638	0
522151	1	2571378	1
2381700	1	13449902	1
2381700	1	46377307	1
2381700	1	1544365	0
99733	2	2412096	0
99733	2	768563	1
99733	2	768566	0
99733	2	768564	0
99733	2	768565	1
99733	2	762159	0
99733	2	164936	1
99733	2	164933	0
99733	2	364461	0
99733	2	364468	0
87100	1	28212325	0
87100	1	56845645	0
87100	1	16571970	0
87100	1	677050	0
87100	1	14020709	1
87100	1	128540544	0
87100	1	677054	0
87100	1	677057	0
87100	1	3694210	0
87100	1	7291157	0
20257	1	108761	1
20257	1	108764	0
20257	1	108758	1
20257	1	166882	1
4626487	1	528077	1
4626487	1	11991989	1
4626487	1	34243899	1
4626487	1	41225606	1
4626487	1	4264721	1
4626487	1	1280188	1
4626487	1	97947466	1
4626487	1	1280186	1
4626487	1	1280181	1
4626487	1	1280187	1
4626487	1	1280182	1
511577	2	96305988	0
9043998	2	5890518	0
9043998	2	687377	1
9043998	2	17291583	1
9043998	2	33901762	0
1926997	2	93493	0
1926997	2	22465	0
1926997	2	354243	0
1926997	2	5760	0
23505	0	995	0
23505	0	1051	0
23505	0	3260837	1
23505	0	1229	1
23505	0	20839836	0
23505	0	1340	0
23505	0	4405	1
23505	0	2211627	1
23505	0	13758	0
23505	0	13762	1
23505	0	234205	0
23505	0	353	1
23505	0	1622283	1
23505	0	14776402	1
23505	0	13816	1
23505	0	13817	1
3422915	0	96688172	0
3422915	0	2104328	0
3422915	0	15128416	0
3422915	0	2054249	0
3422915	0	10302673	0
3422915	0	6250555	0
3422915	0	18189237	0
2798574	1	4303290	1
2798574	1	602875	1
2798574	1	4929164	1
2798574	1	15391897	1
2798574	1	1705103	1
606866	1	4233590	0
606866	1	269239	0
7181	1	61466	1
7181	1	2829427	0
7181	1	1134946	1
7181	1	61472	1
7181	1	4455772	1
7181	1	61483	1
7181	1	61462	0
7181	1	6818608	0
7181	1	347469	0
7181	1	2259592	0
7181	1	32017263	1
7181	1	27169	1
7181	1	61470	1
17952843	0	72800014	0
17952843	0	72800016	0
17952843	0	72800018	0
17952843	0	21131613	0
17952843	0	37205080	0
1684359	3	5353490	0
1684359	3	1829396	0
1684359	3	1651327	0
1684359	3	12982810	0
1684359	3	114644240	0
12836	2	107458	0
12836	2	107465	1
12836	2	93156	0
12836	2	548284	1
12836	2	104596	0
12836	2	2505460	1
5035509	1	25338759	1
5035509	1	25338758	0
5035509	1	2631842	1
5035509	1	5161130	0
5035509	1	25338757	1
5035509	1	2631844	1
5035509	1	5887743	1
5035509	1	25338756	1
5035509	1	18160607	0
8015	0	29090382	1
88562	3	4935	0
88562	3	19623	0
88562	3	8328793	0
88562	3	687504	0
88562	3	368758	0
88562	3	368760	0
88562	3	10881582	0
689606	3	1674123	1
689606	3	18446616	1
689606	3	45727350	1
689606	3	3093461	1
689606	3	9231988	1
689606	3	50824087	1
689606	3	4510581	1
689606	3	4510585	1
33619523	1	774745	0
33619523	1	161610	0
33619523	1	79123663	0
33619523	1	2324420	0
33619523	1	2329336	1
33619523	1	2329333	0
4259401	1	968021	0
4259401	1	21970998	0
4259401	1	21970993	0
2853232	1	15212717	0
2853232	1	15212716	0
2853232	1	10891608	0
1989541	0	11532626	0
1989541	0	11534287	0
1989541	0	11532621	0
6620899	0	32034911	0
32859484	3	38358256	0
32859484	3	3261673	0
6164050	3	945858	0
6164050	3	64954627	1
6164050	3	945857	1
6164050	3	945860	1
6164050	3	945861	0
6164050	3	25695211	0
6164050	3	30188972	0
130877	0	991876	1
130877	0	991864	1
130877	0	991867	0
130877	0	3054665	1
130877	0	3054664	1
130877	0	991870	1
130877	0	991877	1
130877	0	991894	1
130877	0	1046907	0
130877	0	18810925	1
130877	0	3054667	1
130877	0	8960543	1
130877	0	360108	0
2162302	0	48510822	0
3491576	0	4793608	1
3491576	0	297271	0
3491576	0	13399277	0
3491576	0	4543201	1
3491576	0	80891	0
3491576	0	35252629	0
3491576	0	114727015	1
3491576	0	4797295	0
3491576	0	4793611	1
3491576	0	407643	0
3491576	0	4796936	0
2404942	0	2273269	0
2404942	0	2139306	0
2404942	0	5141453	0
2404942	0	95793	1
2404942	0	95790	0
2404942	0	2994256	1
2404942	0	2994254	0
2404942	0	2994255	1
2404942	0	2994258	0
18185422	0	3710	0
18185422	0	11501255	0
18185422	0	955333	1
18185422	0	54017677	0
22016	1	3087130	1
22016	1	1154752	1
22016	1	180788	0
22016	1	750260	1
14989749	1	94094	0
4725	1	35274808	1
4725	1	119527311	1
4725	1	41006	1
4725	1	41022	0
4725	1	6644037	1
4725	1	1386243	1
4725	1	41036	1
4725	1	41035	1
4725	1	41023	0
4725	1	41032	1
4725	1	41031	1
4725	1	30623339	0
4725	1	3010059	1
4725	1	4252200	0
1399483	2	63599101	0
1399483	2	8484296	0
1399483	2	8484292	1
1399483	2	64960725	0
1399483	2	869449	0
1399483	2	46646093	0
32224	1	261711	0
32224	1	719784	1
32224	1	1396245	1
32224	1	261714	1
32224	1	261704	0
32224	1	261713	0
32224	1	261699	1
32224	1	102562160	1
32224	1	261712	1
32224	1	6738364	1
32224	1	29701961	1
5846	0	515847	1
5846	0	2196207	0
5846	0	50350	1
5846	0	259891	1
5846	0	50348	1
5846	0	1145753	0
5846	0	35190649	1
5846	0	25093	0
5846	0	5334213	1
5846	0	546754	0
5846	0	3815	0
5846	0	1778320	1
5846	0	25091	1
5846	0	563609	1
5846	0	164959	0
5846	0	50353	0
5846	0	50354	1
5846	0	5491518	1
5846	0	1431847	0
5846	0	246382	0
5846	0	568109	0
5846	0	13255	1
5846	0	13256	0
5846	0	13252	1
5846	0	13253	1
93138	0	720899	0
17949418	0	72788599	1
17949418	0	32189799	1
13859433	1	138752	0
13859433	1	726	0
13859433	1	2180025	0
13859433	1	738	0
13859433	1	687	0
13859433	1	107267	0
13859433	1	7795	0
13859433	1	7794	0
16091060	3	12574756	0
16091060	3	42633018	0
16091060	3	40028981	0
16091060	3	1783854	0
23849929	1	94267915	0
23849929	1	94267917	0
19340449	3	479474	0
19340449	3	58373117	0
19340449	3	1271693	0
19340449	3	2339313	0
19340449	3	16756994	0
19340449	3	4060811	1
19340449	3	61483085	0
20897928	1	82817953	0
222551	0	1538511	0
222551	0	1538512	0
222551	0	41357048	0
222551	0	1538509	0
222551	0	41472360	1
222551	0	35388201	1
222551	0	1627433	0
222551	0	1627437	0
222551	0	1627434	0
222551	0	1852146	0
235777	1	10430456	0
235777	1	10430455	1
235777	1	11049030	0
235777	1	26987366	1
235777	1	1716661	0
235777	1	1716662	1
235777	1	1716663	0
235777	1	85208389	0
235777	1	4688995	1
235777	1	7974171	1
623405	0	3388454	0
623405	0	67755103	1
623405	0	77372119	0
623405	0	4117044	1
623405	0	4117043	0
623405	0	4117052	0
623405	0	4117051	0
623405	0	4117050	1
23613771	3	59419504	0
23613771	3	4013013	0
23613771	3	50725774	0
23613771	3	79068308	0
1299062	3	4646441	0
1299062	3	497167	1
1299062	3	914753	0
1299062	3	1523006	1
1299062	3	340355	0
1299062	3	123574	1
1299062	3	10510	1
16393	0	626628	1
16393	0	3058040	0
16393	0	38620308	0
16393	0	136065	0
16393	0	351310	0
16393	0	19233236	1
16393	0	613625	0
16393	0	136075	0
16393	0	136076	1
16393	0	14913945	1
16393	0	136089	0
16393	0	139097	0
16393	0	136071	1
16393	0	136088	1
16393	0	2003773	1
16393	0	136068	0
16393	0	136069	1
220203	3	1611491	0
220203	3	1611490	1
220203	3	1611493	1
220203	3	2739656	1
220203	3	647543	1
220203	3	1611492	0
220203	3	519356	1
220203	3	819206	1
19564	0	90420	0
19564	0	25944393	1
19564	0	710127	0
19564	0	21483351	0
19564	0	119033	0
19564	0	4239702	0
19564	0	113292	0
19564	0	453086	0
19564	0	1414118	0
19564	0	161371	1
19564	0	42412	0
19564	0	161367	0
19564	0	161366	0
19564	0	49981	0
1291271	3	76384	0
1291271	3	76382	1
1291271	3	76380	1
1291271	3	397288	1
1291271	3	48519587	1
1291271	3	19217	0
1291271	3	17570451	1
1291271	3	1144817	1
1291271	3	15792743	0
1291271	3	797363	0
1291271	3	4330590	1
3017475	1	3302408	0
3017475	1	4048252	0
3017475	1	11102141	0
20739	1	170640	1
20739	1	52373599	1
20739	1	170643	1
20739	1	13003698	1
20739	1	170646	0
3351213	0	17871826	0
3351213	0	17871825	0
3351213	0	57171443	0
3351213	0	17871823	1
3351213	0	17871820	1
3351213	0	17871821	0
3351213	0	17871819	0
3351213	0	13850954	1
3351213	0	30058679	0
16526776	0	1661524	0
178	0	1659	1
178	0	1181439	1
178	0	33770521	0
178	0	5973808	1
178	0	1642	1
178	0	1671	1
178	0	685043	1
178	0	1680	1
178	0	405447	1
178	0	405448	1
178	0	1685	1
178	0	2039163	1
178	0	1689	1
178	0	1666	1
178	0	74516726	1
178	0	1677	0
178	0	20018124	0
178	0	2253024	1
178	0	1633	1
178	0	1654	1
176	0	123477	1
176	2	262191	0
176	0	10390083	1
176	0	1072	0
176	0	56271132	1
176	3	15571	0
176	0	89	1
176	0	368744	1
176	2	368744	1
176	0	7673	0
176	0	32796	1
176	0	210496	1
176	2	210496	0
176	2	4164635	0
176	0	42	0
176	2	366693	1
176	0	2	1
176	2	2	1
176	0	19425	1
176	0	1679	1
176	3	12910383	0
176	0	316699	1
176	0	253870	1
176	0	753	1
176	3	753	1
176	0	392124	1
176	0	307338	1
176	0	265702	1
176	0	380	0
176	3	380	0
176	0	53885	1
176	3	53885	1
176	0	70	0
176	3	56267790	1
176	0	94	1
176	3	94	1
176	2	94	1
176	2	905995	1
176	0	13	0
176	0	4525019	1
176	2	59	1
176	2	492909	1
176	0	3501	1
176	3	3501	1
176	2	3501	0
176	3	876	1
176	3	15496	1
176	0	8033892	0
174	0	56237663	0
174	0	87552	0
174	0	8075218	1
174	0	2091	0
174	0	342138	1
174	0	511363	1
174	0	30849943	1
174	0	89136	1
174	0	191223	0
174	0	13644533	1
174	0	25475217	1
174	0	2516481	1
174	0	83377498	1
174	0	92836	1
174	0	7986189	1
174	0	411160	0
174	0	31532767	1
174	0	1623	1
174	0	1622	1
174	0	1621	0
174	0	1620	1
174	0	1627	1
174	0	1626	1
174	0	1625	1
174	0	1624	0
174	0	56244931	1
1436384	0	65559517	1
1436384	0	5706918	1
1436384	0	8688110	0
1436384	0	8692330	0
1436384	0	77596236	1
1436384	0	8688120	0
1436384	0	5706926	0
1436384	0	31594726	1
1436384	0	5706924	1
1436384	0	5706925	1
1436384	0	5706923	1
1436384	0	41051233	1
1436384	0	48701108	1
172	1	1595	1
172	1	23531	1
172	1	1545	1
172	1	1556	0
172	1	227349	0
172	1	10397	0
172	1	1612	1
172	1	10176	1
172	1	8978	0
172	1	1608	1
172	1	235354	1
172	1	640184	1
172	1	1028711	0
172	1	67910239	0
172	1	192026	1
172	1	3815	0
172	1	2042389	1
172	1	4861306	0
170	1	1551	1
170	1	45734989	1
170	1	1554	1
170	1	348	1
170	1	1537	1
170	1	4579136	0
170	1	24723	1
170	1	56111	1
170	1	13817	1
170	1	102195807	0
170	1	1566	1
1722968	2	37558552	1
1722968	2	1537757	0
1722968	2	108965599	1
1722968	2	81566255	1
1722968	2	6938147	1
13421400	3	1366132	1
13421400	3	1366131	0
13421400	3	1015732	1
13421400	3	17086620	1
13421400	3	26365413	1
13421400	3	17642	0
357209	0	2504429	1
357209	0	2504439	1
357209	0	2504438	1
357209	0	2504425	1
357209	0	40644721	1
357209	0	109490732	1
357209	0	2504432	0
357209	0	6413566	1
357209	0	48022321	1
357209	0	48022323	1
357209	0	48022322	0
357209	0	2504451	1
357209	0	2504450	1
357209	0	102384481	1
665873	3	653	1
42338	3	174433	1
42338	3	40038867	1
42338	3	2796826	1
46307	0	370980	1
46307	0	370982	1
46307	0	370984	1
46307	0	370979	1
46307	0	3158926	1
46307	0	31781393	1
46307	0	17548736	1
46307	0	6266695	0
46307	0	7949146	1
41358	3	2892703	0
41358	3	570	1
41358	3	560650	0
41358	3	2892709	0
41358	3	37424	1
41358	3	181171	0
41358	3	145572	1
41358	3	2599	1
41358	3	2643	1
41358	3	332702	1
41358	3	22759	1
41358	3	536	0
41358	3	22744	0
41358	3	22756	0
12258087	1	52909108	0
12258087	1	31913356	0
12258087	1	114704834	0
12258087	1	122647483	0
12258087	1	105047403	0
12258087	1	31116034	0
12258087	1	31116036	0
6177534	0	47902020	1
6177534	0	11357626	0
6177534	0	50445818	1
6177534	0	30244458	0
6177534	0	30244459	0
6177534	0	91501389	1
6177534	0	59029714	0
6177534	0	67156290	1
6177534	0	10640728	0
6177534	0	91501390	0
6177534	0	30244462	0
6177534	0	91501387	1
138182	0	1043674	1
138182	0	30528610	1
138182	0	980950	1
138182	0	1043667	1
138182	0	1012291	0
138182	0	30528612	1
138182	0	1371549	1
138182	0	2713310	0
138182	0	1043670	1
138182	0	18157306	1
138182	0	1043673	1
5312091	2	61159289	0
5312091	2	16648268	0
5312091	2	26598815	1
5312091	2	26598819	1
5312091	2	26598818	0
5312091	2	26598822	0
5312091	2	16648274	0
5312091	2	33038152	1
31431817	1	117242714	0
31431817	1	8864750	0
31431817	1	117242726	0
31431817	1	117242723	0
415225	1	1125591	1
12224	1	34126	1
12224	1	2273	1
12224	1	4672	1
12224	1	102585	1
12224	1	2372	1
12224	1	115996	1
12224	1	3722	1
12224	1	334915	1
991932	3	435864	0
991932	3	17575231	1
991932	3	435871	0
991932	3	6256071	1
991932	3	17682341	0
11270862	2	4496463	1
11270862	2	14200464	1
11270862	2	13615687	1
11270862	2	49759174	1
11270862	2	49759177	1
7565098	3	35817060	1
7565098	3	35817061	1
7565098	3	35817059	1
7565098	3	35817064	1
7565098	3	105304427	0
7565098	3	66569755	1
7565098	3	27101507	1
7565098	3	8760897	1
7565098	3	1325490	1
11408687	0	38019952	0
11408687	0	16441166	0
11408687	0	318714	0
11408687	0	817022	0
11408687	0	50273585	0
471432	1	132912	0
471432	1	3208872	0
471432	1	29751	0
471432	1	32239630	1
471432	1	124608	1
102673	2	815655	0
102673	2	42339820	0
102673	2	54899300	0
102673	2	48819885	0
5634134	1	1743034	0
5634134	1	27974633	0
